MSW05_Order	MSW05_Family	MSW05_Genus	MSW05_Species	MSW05_Binomial	1-1_ActivityCycle	5-1_AdultBodyMass_g	8-1_AdultForearmLen_mm	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterbirthInterval_d	15-1_LitterSize	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n/km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	24-1_TeatNumber	12-2_Terrestriality	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	13-3_WeaningHeadBodyLen_mm	References	5-5_AdultBodyMass_g_EXT	16-2_LittersPerYear_EXT	5-6_NeonateBodyMass_g_EXT	5-7_WeaningBodyMass_g_EXT	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MidRangeLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MidRangeLong_dd	27-1_HuPopDen_Min_n/km2	27-2_HuPopDen_Mean_n/km2	27-3_HuPopDen_5p_n/km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm
Chiroptera	Molossidae	Molossus	coibensis	Molossus coibensis	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4795656.58	15.64	-16.58	-0.47	-54.28	-92.98	-73.63	0	15.83	0	0.14	181.94	245.07	1420.09	1566.3
Chiroptera	Molossidae	Molossus	currentium	Molossus currentium	-999	17.79	41	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.99	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;2143;2151;2622;2655	-999	-999	-999	-999	1346846.01	12.46	-4.95	3.75	-60.78	-84.18	-72.48	0	61.82	1	0.12	140.76	238.26	1338.73	1618.9
Chiroptera	Molossidae	Molossus	molossus	Molossus molossus	-999	13.7	38.22	59.82	-999	-999	20.13	16.5	1	-999	107.97	1	-999	-999	-999	0.99	2	-999	3.49	37.54	-999	-999	103.46	-999	-999	2	3	60.45	-999	-999	196;1297;1658;1685;1705;1822;1948;2151;2295;2622;2655;2719;2750;2797;3038	-999	-999	-999	-999	16538107.62	28.68	-39.01	-5.16	-34.79	-108.56	-71.68	0	32.82	0	0.1	137.03	226.13	1211.68	1469.82
Didelphimorphia	Didelphidae	Monodelphis	rubida	Monodelphis rubida	1	45.5	-999	131	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	890;1760;2655	-999	-999	-999	-999	410687.39	-17.93	-24.18	-21.05	-44.92	-52.75	-48.84	2	71.79	4	0.07	128.16	212.63	1206.67	1374.77
Didelphimorphia	Didelphidae	Monodelphis	scalops	Monodelphis scalops	1	763.19	-999	139.1	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	889;890;1760;2655	-999	-999	-999	-999	175704.11	-21.92	-28.08	-25	-41.41	-56.11	-48.76	5	231.42	12	0.06	142.13	184.19	1213.65	1274.14
Didelphimorphia	Didelphidae	Monodelphis	sorex	Monodelphis sorex	1	48	-999	72.5	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	25	1	3	-999	-999	-999	889;890;1760;2655	-999	-999	-999	-999	875360.94	-18.45	-30.25	-24.35	-41.35	-56.12	-48.74	3	101.96	9	0.05	133.52	196.04	1189.8	1297.78
Didelphimorphia	Didelphidae	Monodelphis	theresa	Monodelphis theresa	1	112	-999	86.42	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	890;1760;2655	-999	-999	-999	-999	177325.11	-7.75	-22.77	-15.26	-40.19	-77.49	-58.84	2	103.24	6	0.07	135.65	190.07	1213.37	1384.34
Didelphimorphia	Didelphidae	Monodelphis	umbristriata	Monodelphis umbristriata	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Didelphimorphia	Didelphidae	Monodelphis	unistriata	Monodelphis unistriata	1	55.3	-999	137.47	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	890;1760;2655	-999	-999	-999	-999	6.86	-24.1	-24.13	-24.11	-49.31	-49.34	-49.32	26	26	26	0.08	107	179	1210	1214
Cetacea	Monodontidae	Monodon	monoceros	Monodon monoceros	-999	938126.44	-999	5092.53	-999	-999	-999	-999	2	-999	441.04	1	-999	-999	912.5	1	0.41	480	79999.99	-999	-999	-999	2580.24	14	-999	-999	3	608.33	-999	-999	511;543;1004;1297;2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Chiroptera	Phyllostomidae	Monophyllus	plethodon	Monophyllus plethodon	-999	15.33	43.54	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.99	-999	-999	0.87	25.65	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	196;1297;1658;1920;2151;2571;2622;2655;3023	-999	-999	-999	-999	4183.11	18.28	13.03	15.66	-59.42	-63.17	-61.29	8	393.2	8	0.05	-999	-999	-999	-999
Chiroptera	Phyllostomidae	Monophyllus	redmani	Monophyllus redmani	-999	8.79	39.43	-999	-999	-999	11.13	8.7	3	-999	-999	1	-999	-999	-999	0.99	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2	-999	-999	-999	108;1297;1658;2151;2469;2655	-999	-999	-999	-999	203276.18	23.19	17.6	20.39	-65.59	-84.95	-75.27	1	162.3	11	0.04	106.77	245.98	1361.58	1646.11
Rodentia	Nesomyidae	Monticolomys	koopmani	Monticolomys koopmani	-999	25	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2,655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Chiroptera	Molossidae	Mops	brachypterus	Mops brachypterus	-999	16	36.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.99	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;2151;2622;2655	-999	-999	-999	-999	3079756.19	9.34	-6.47	1.43	39.57	-13.32	13.12	0	56.15	1	0.12	149.71	241.81	1364.26	1560.83
Chiroptera	Molossidae	Mops	condylurus	Mops condylurus	-999	26.59	47.22	-999	0	-999	-999	-999	1	-999	88.64	1	-999	-999	-999	1	2	-999	8.03	-999	-999	60	285.63	-999	-999	2	3	49.99	-999	-999	44;196;1257;1258;1297;1384;1658;1685;1938;2094;2143;2151;2622;2655;2719;2900;2902;3023	-999	-999	-999	-999	16249258.42	18.08	-29.64	-5.77	51.41	-17.53	16.93	0	34.91	1	0.13	92.42	243.6	922.06	1564.21
Chiroptera	Molossidae	Mops	congicus	Mops congicus	-999	42.84	55.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.99	1.5	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;1685;2143;2151;2622;2655	-999	-999	-999	-999	703287.8	9.01	1.46	5.23	32.01	-2.96	14.52	1	83.9	4	0.12	130.52	250.81	1226.81	1595.09
Chiroptera	Molossidae	Mops	demonstrator	Mops demonstrator	-999	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;2151	9.74	-999	-999	-999	384114.36	13.01	1.62	7.32	34.31	28.9	31.61	2	19.92	3	0.09	85.38	257.16	1000.82	1611.72
Chiroptera	Molossidae	Mops	leucostigma	Mops leucostigma	-999	26.79	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	196;2295;2719	-999	-999	-999	-999	547685.18	-11.94	-25.2	-18.57	50.48	43.22	46.85	2	26.4	3	0.19	125.4	219.11	1096.15	1570.32
Chiroptera	Molossidae	Mops	midas	Mops midas	-999	45.5	61.5	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	1.22	2	-999	9.5	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	44;1297;1658;1685;1784;2143;2151;2622;2655;2900	-999	-999	-999	-999	5759773.7	18.72	-25.6	-3.44	50.48	-17.53	16.47	0	43.7	1	0.11	88.42	253.53	878.83	1602.18
Chiroptera	Molossidae	Mops	mops	Mops mops	-999	31.12	45.5	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	196;679;1658;2151;2655;2719	-999	-999	-999	-999	239427.42	5.24	-4.47	0.38	114.39	96.97	105.68	2	79.16	5	0.12	237.22	246.53	1679.65	1747.48
Chiroptera	Molossidae	Mops	nanulus	Mops nanulus	-999	-999	29	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1	1.5	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;1685;2151	3.88	-999	-999	-999	3078183.15	9.34	-5.56	1.89	37.06	-13.32	11.86	0	55.63	1	0.12	149.71	241.81	1364.26	1560.83
Chiroptera	Molossidae	Mops	niangarae	Mops niangarae	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	2,151	-999	-999	-999	-999	893.11	3.81	3.51	3.66	27.99	27.69	27.84	7	7	7	0	159	239	1390	1597
Chiroptera	Molossidae	Mops	niveiventer	Mops niveiventer	-999	21.82	-999	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	196;1297;2151;2655;2719	-999	-999	-999	-999	3527085.25	-6.31	-25.08	-15.7	40.84	12.38	26.61	1	19.44	1	0.18	88.44	221.31	882.82	1462.73
Chiroptera	Molossidae	Mops	petersoni	Mops petersoni	-999	-999	33.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151	5.86	-999	-999	-999	53738.65	6.87	2.52	4.7	12.53	-1.85	5.33	4	110.92	4	0.11	127.67	249.4	1367.95	1557.5
Chiroptera	Molossidae	Mops	sarasinorum	Mops sarasinorum	-999	-999	41.99	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	679;1658;2151	11.2	-999	-999	-999	384859.29	18.65	-5.7	6.47	126.6	117.17	121.88	17	161.68	20	0.1	217.37	228.66	1579.42	1784.11
Chiroptera	Molossidae	Mops	spurrelli	Mops spurrelli	-999	8.08	27.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151;2399	-999	-999	-999	-999	776904.42	8.54	2.6	5.57	18.38	-11.62	3.37	1	104.07	4	0.09	163.33	251.81	1300.97	1553.39
Chiroptera	Molossidae	Mops	thersites	Mops thersites	-999	21.99	39.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1	2	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;1685;2151;2622;2655	-999	-999	-999	-999	3945169.61	10.56	-7.77	1.39	34.98	-14.29	10.34	0	50.78	1	0.12	147.04	243.25	1332.59	1556.68
Chiroptera	Molossidae	Mops	trevori	Mops trevori	-999	-999	52.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.98	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;2151	21.23	-999	-999	-999	14117.02	4.33	2.84	3.58	31.38	29.61	30.5	9	54.26	9	0.16	123.91	236.99	1288.18	1636.67
Chiroptera	Mormoopidae	Mormoops	blainvillei	Mormoops blainvillei	-999	8.69	46.5	-999	-999	-999	7.99	8.6	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	889;1658;2151;2469;2655	-999	-999	-999	-999	202317.84	23.19	17.6	20.39	-65.59	-84.95	-75.27	2	171.29	23	0.04	106.77	245.98	1361.58	1646.11
Chiroptera	Mormoopidae	Mormoops	magna	Mormoops magna	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Chiroptera	Mormoopidae	Mormoops	megalophylla	Mormoops megalophylla	-999	16.09	54.99	66.74	-999	-999	24.42	16.5	1	-999	-999	1	-999	-999	-999	0.99	1	-999	0.91	28.78	-999	-999	-999	-999	-999	2	3	-999	-999	-999	196;404;889;1297;1325;1658;2143;2151;2295;2422;2655;2719	-999	-999	-999	-999	3624939.01	33.12	-7.08	13.01	-59.96	-115.91	-87.94	0	51.06	1	0.12	85.54	211.38	946.69	1440.48
Chiroptera	Molossidae	Mormopterus	acetabulosus	Mormopterus acetabulosus	-999	-999	38.99	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151	9.05	-999	-999	-999	151638.05	7.46	-28.77	-10.65	57.8	29.65	43.72	0	96.67	4	0.12	68.18	178.38	997.29	1299.05
Chiroptera	Molossidae	Mormopterus	beccarii	Mormopterus beccarii	-999	14.3	35.99	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	196;679;1658;2151;2622;2655;2719	-999	-999	-999	-999	4026964.55	2.22	-28.15	-12.96	153.36	113.38	133.37	0	2.33	0	0.06	67.81	238.4	630.1	1535
Chiroptera	Molossidae	Mormopterus	doriae	Mormopterus doriae	-999	-999	38	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	76;679;1658;2151	8.41	-999	-999	-999	38232.28	4.49	2.16	3.32	99.44	97.09	98.26	30	153.7	30	0.07	169.22	236.94	1499.05	1686.84
Chiroptera	Molossidae	Mormopterus	jugularis	Mormopterus jugularis	-999	11.56	37.37	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	76;196;1658;2151;2295;2655;2719	-999	-999	-999	-999	189665.13	-16	-25.6	-20.8	49.86	43.63	46.74	5	42.81	7	0.19	147.12	201.93	1172.75	1579.09
Chiroptera	Molossidae	Mormopterus	kalinowskii	Mormopterus kalinowskii	-999	-999	36.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151	7.49	-999	-999	-999	303093.26	-6.33	-20.43	-13.38	-68.75	-79.98	-74.36	0	60.91	0	0.07	37.24	74.77	525.54	1297.88
Chiroptera	Molossidae	Mormopterus	loriae	Mormopterus loriae	-999	7	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2,622	-999	-999	-999	-999	561315.78	-8.79	-22.23	-15.51	148.7	114.45	131.57	0	2.01	0	0.04	79.63	253.45	804.62	1709.54
Chiroptera	Molossidae	Mormopterus	minutus	Mormopterus minutus	-999	-999	30	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151	4.27	-999	-999	-999	107157.22	23.19	19.82	21.51	-74.13	-84.95	-79.54	2	108.76	16	0.02	103.5	252.34	1271	1782.03
Chiroptera	Molossidae	Mormopterus	norfolkensis	Mormopterus norfolkensis	-999	8	36.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;2151;2622;2655	-999	-999	-999	-999	122196.45	-26.56	-35.48	-31.02	168.09	150.17	159.13	0	53.36	1	0.09	83.81	160.8	783.39	1229.42
Chiroptera	Molossidae	Mormopterus	phrudus	Mormopterus phrudus	-999	-999	34	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151	6.11	-999	-999	-999	50558.21	-10.61	-13.45	-12.03	-72.3	-74.75	-73.52	1	11.23	2	0.06	106.09	212.95	1007.21	1447.7
Chiroptera	Molossidae	Mormopterus	planiceps	Mormopterus planiceps	-999	9.24	33.58	-999	-999	-999	-999	-999	-999	-999	106.86	1	-999	-999	-999	0.99	1	-999	2.06	26.28	-999	-999	377.37	-999	-999	2	-999	-999	-999	-999	700;1297;1388;1658;1835;2151;2655;3023	-999	-999	-999	-999	3330351.4	-22.44	-38.85	-30.64	152.35	114.94	133.65	0	3.38	0	0.02	28.34	182.94	332.67	1171.67
Artiodactyla	Tragulidae	Moschiola	meminna	Moschiola meminna	1	3130.95	-999	540	-999	-999	-999	-999	-999	-999	153.53	-999	-999	-999	-999	1.5	-999	-999	319	-999	2.74	-999	-999	-999	-999	-999	-999	-999	-999	-999	200;730;1297;1848;2655	-999	-999	-999	-999	1572492.46	24.02	5.91	14.97	87.96	72.61	80.28	22	324.33	90	0.08	100.68	258.76	830.56	1542.27
Artiodactyla	Moschidae	Moschus	anhuiensis	Moschus anhuiensis	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Artiodactyla	Moschidae	Moschus	berezovskii	Moschus berezovskii	2	12477.41	-999	899.99	-999	-999	-999	-999	2	-999	184.24	-999	0.13	-999	-999	1.2	1	-999	529.5	-999	-999	-999	-999	-999	-999	-999	1	47.14	-999	-999	1179;1297;1848;2551;3010	-999	-999	-999	-999	2263301.83	35.95	21.75	28.85	117.46	91.4	104.43	1	191.03	3	0.06	108.26	113.84	893.09	1006.61
Artiodactyla	Moschidae	Moschus	chrysogaster	Moschus chrysogaster	2	13697.9	-999	899.99	-999	730	-999	-999	2	-999	188	-999	0.13	-999	-999	1.2	1	-999	659.54	-999	-999	-999	587.94	1	-999	-999	1	47.14	-999	-999	1179;1297;1848;2551;2655;3010	-999	-999	-999	-999	1480747.1	40.61	24.83	32.72	105.3	86.42	95.86	0	21.53	1	0.06	90.64	-8.59	556.83	874.85
Artiodactyla	Moschidae	Moschus	cupreus	Moschus cupreus	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Artiodactyla	Moschidae	Moschus	fuscus	Moschus fuscus	2	13697.9	-999	899.99	-999	-999	-999	-999	2	-999	-999	-999	0.13	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	47.14	-999	-999	1848;2551	-999	-999	-999	-999	121178.76	30.59	26.92	28.75	96.95	91.29	94.12	1	24.3	1	0.07	163.32	57.58	957.72	1174.42
Artiodactyla	Moschidae	Moschus	leucogaster	Moschus leucogaster	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Artiodactyla	Moschidae	Moschus	moschiferus	Moschus moschiferus	2	13315.57	-999	899.99	-999	-999	-999	-999	3	-999	175.92	-999	0.13	0.45	-999	1.74	1	-999	498.39	-999	-999	1	486.66	1	-999	-999	1	47.14	-999	-999	200;1015;1177;1179;1297;1848;2525;2551;2655;3010	-999	-999	-999	-999	8554234.6	72.5	34.28	53.39	166.34	83.41	124.87	0	20.86	0	-0.02	31.16	-83.78	317.71	367.73
Chiroptera	Emballonuridae	Mosia	nigrescens	Mosia nigrescens	1	3.33	34.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.98	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	889;1297;1658;2151;2622;2655	-999	-999	-999	-999	785123.85	2.64	-10.85	-4.1	162.39	118.75	140.57	1	31.25	2	0.11	245.52	233.43	1692.19	1728.61
Carnivora	Herpestidae	Mungos	gambianus	Mungos gambianus	3	1644.98	-999	349.68	-999	-999	-999	-999	6	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	-999	-999	-999	1113;2655	-999	-999	-999	-999	1729257.01	13.85	4.27	9.06	14.59	-16.82	-1.11	3	70.87	8	0.11	132.16	263	1057.27	1581.61
Carnivora	Herpestidae	Mungos	mungo	Mungos mungo	3	1260	-999	362.42	9.97	365	-999	-999	1	-999	60.91	1	1.66	2.16	365	2.68	2.5	144	24.2	99.49	16.98	-999	349.33	-999	6	1	3	20.88	-999	-999	543;730;966;1052;1113;1297;2655	-999	-999	-999	-999	15894555.38	17.52	-34.21	-8.34	51.41	-17.53	16.93	0	33.16	1	0.13	78.76	238.55	827.93	1543.01
Carnivora	Eupleridae	Mungotictis	decemlineata	Mungotictis decemlineata	3	657.03	-999	311.18	0	-999	-999	-999	2	729.99	100.83	2	1.19	-999	-999	0.99	-999	-999	49.13	-999	7.33	2	755.15	-999	2	2	3	45.1	-999	-999	730;1045;1048;1113;1297;1740;2151;2333;2655;3123	-999	-999	-999	-999	17099.69	-19.69	-21.89	-20.79	45.35	43.55	44.45	2	8.12	2	0.21	63.23	241.32	845.91	1565.75
Artiodactyla	Cervidae	Muntiacus	atherodes	Muntiacus atherodes	2	18939.1	-999	994.99	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	2152;2655	-999	-999	-999	-999	108466.54	4.19	-1.86	1.16	117.33	115.15	116.24	3	16.81	4	0.27	255.41	236.32	1671.15	1676.97
Artiodactyla	Cervidae	Muntiacus	crinifrons	Muntiacus crinifrons	-999	18590.01	-999	-999	-999	-999	-999	-999	4	-999	195.57	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	200;653;899;3010	-999	-999	-999	-999	128303.4	31.8	27.08	29.44	120.6	116.66	118.63	99	327.45	105	0.05	117.9	142	1020	1047.24
Didelphimorphia	Didelphidae	Marmosops	noctivagus	Marmosops noctivagus	1	39.77	-999	112.5	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	13.28	-999	-999	1	-999	2	-999	-999	-999	-999	730;890;905;2655	-999	-999	-999	-999	1544721.63	-0.99	-14.38	-7.69	-56.37	-78.05	-67.21	0	1.8	0	0.09	199.26	253.99	1477.51	1550.91
Didelphimorphia	Didelphidae	Marmosops	parvidens	Marmosops parvidens	1	15	-999	99.13	-999	-999	-999	-999	2	-999	-999	2	-999	-999	-999	4.05	-999	-999	-999	-999	14.4	-999	-999	1	7	2	2	-999	-999	-999	889;890;905;1297;2291;2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Didelphimorphia	Didelphidae	Marmosops	paulensis	Marmosops paulensis	-999	38.89	-999	125.98	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	890	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Didelphimorphia	Didelphidae	Marmosops	pinheiroi	Marmosops pinheiroi	-999	-999	-999	102.31	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2,291	33.15	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Rodentia	Sciuridae	Marmota	baibacina	Marmota baibacina	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	40	-999	-999	-999	-999	5.99	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1,297	-999	-999	-999	-999	746607.5	57.16	40.18	48.67	91.13	74.24	82.68	0	13.91	1	0.04	26.98	-14.71	304.19	596.73
Rodentia	Sciuridae	Marmota	bobak	Marmota bobak	-999	-999	-999	-999	-999	-999	-999	-999	-999	1072.3	40.49	-999	-999	-999	730	6.2	1	180	-999	-999	-999	-999	1241.53	-999	-999	-999	-999	37.5	-999	-999	116;543;1297	-999	-999	-999	-999	817297.88	55.59	47.32	51.45	78.78	36.19	57.48	0	20.94	0	-0.00891077106195101	25.58	28.3	337.92	508.28
Rodentia	Sciuridae	Marmota	broweri	Marmota broweri	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	217532.03	70.38	66.63	68.5	-140.01	-161.55	-150.78	0	0	0	-999	12.79	-143.48	149.06	145.86
Rodentia	Sciuridae	Marmota	caligata	Marmota caligata	-999	2253.71	-999	-999	-999	-999	-999	-999	-999	714.87	30	-999	-999	-999	-999	4.67	0.5	-999	-999	-999	-999	-999	827.69	3	-999	-999	-999	24.36	-999	-999	116;183;1297;2600;2655	-999	-999	-999	-999	2528757.24	70.36	44.81	57.58	-112.02	-166.83	-139.43	0	3.54	0	0.09	48.31	-52.81	270.59	326.85
